run_id,episode,step,time_sec,sim_env_id,policy_name,slam_mode,x,y,z,slam_x,slam_y,slam_z,yaw,slam_yaw,target_index,distance_to_target_m,min_depth_ray,reward,terminated,truncated,feature_count,mu_T,mu_L,mu_W,mu_A,epsilon_mu,adherence_error_m,mu_cvg,coverage_delta,localization_error_m,localization_accurate,drift_event,pre_drift_alert,speed_mps,policy_speed_mps,commanded_speed_mps,osd_speed_cap_mps,action_speed_normalized,osd_speed_vt,mu_slow,mu_medium,mu_fast,motor_power_w,energy_step_wh,op_cbrs_potential,op_cbrs_shaping_reward,illumination_lux,wind_mps,paper_progress,slam_quality,op_cbrs_potential_source
20260514_035650,232,282,22.56,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.77231502532959,8.267725944519043,8.877822875976562,14.052742004394531,15.781023979187012,-0.7270289063453674,0.8574595962274467,0.29762665651913944,3,6.032783508300781,1.0,0.45701860454764653,0,0,14.0,1.0,1.0,0.9498002889745354,0.9201923211415609,1.4002404014269512,0.11971151828765869,0.16666666666666666,0.0,0.02159005217254162,1.0,0.0,0.0,0.7753958702087402,1.0,0.9825975405866005,0.9825975405866005,1.0,0.9825975405866005,0.01740245941339946,0.03480491882679888,0.9477926217598016,202.80243611423793,0.004506720802538621,1.4871489322842242,-0.16559766482972413,421.67782581844904,0.25099855512732283,0.06655120849609375,1.0,heuristic_fallback
20260514_035650,232,283,22.64,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.70621395111084,8.291680335998535,8.89345645904541,14.120382308959961,15.737847328186035,-0.7344287633895874,0.7465411003957748,0.21119843926675963,3,5.9619669914245605,1.0,0.5779244501290555,0,0,33.0,1.0,1.0,0.9498002889745354,0.9138214886188507,1.3922768607735634,0.12926776707172394,0.16666666666666666,0.0,0.03181002289056778,1.0,0.0,0.0,0.850338876247406,1.0,0.9820072209216215,0.9820072209216215,1.0,0.9820072209216215,0.017992779078378464,0.03598555815675688,0.9460216627648647,206.65588905410198,0.0045923530900911546,1.477891246115027,-0.06435928082487645,421.67782581844904,0.25099855512732283,0.0708165168762207,1.0,heuristic_fallback
20260514_035650,232,284,22.72,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.637011528015137,8.315147399902344,8.908658981323242,14.177046775817871,15.734417915344238,-0.7235438227653503,0.657232860963923,0.10788229335290037,3,5.888367652893066,1.0,0.5853676454655602,0,0,51.0,1.0,1.0,0.9498002889745354,0.9084242781003317,1.3855303476254146,0.13736358284950256,0.16666666666666666,0.0,0.033801689743995667,1.0,0.0,0.0,0.9003066420555115,1.0,0.9815083923047351,0.9815083923047351,1.0,0.9815083923047351,0.01849160769526491,0.03698321539052977,0.9445251769142053,209.35821379194397,0.004652404750932089,1.4750481933453263,-0.07009130602754406,421.67782581844904,0.25099855512732283,0.07359933853149414,1.0,heuristic_fallback
20260514_035650,232,285,22.8,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.565771102905273,8.338276863098145,8.923287391662598,14.271672248840332,15.717472076416016,-0.6903231143951416,0.585341293352939,0.04237061203669935,3,5.812962532043457,1.0,0.5922521005030812,0,0,52.0,1.0,1.0,0.9498002889745354,0.9036591053009033,1.3795738816261292,0.14451134204864502,0.16666666666666666,0.0,0.033445805311203,1.0,0.0,0.0,0.9329659938812256,1.0,0.9810689477628736,0.9810689477628736,1.0,0.9810689477628736,0.018931052237126465,0.03786210447425293,0.9432068432886206,211.14508274608124,0.004692112949912917,1.4741238134700638,-0.07179483374393573,421.67782581844904,0.25099855512732283,0.07540512084960938,1.0,heuristic_fallback
20260514_035650,232,286,22.88,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.493192672729492,8.361173629760742,8.93725872039795,14.299560546875,15.695247650146484,-0.65110844373703,0.5274811039758077,-0.027499250845405943,3,5.736390113830566,1.0,0.5959649958819168,0,0,53.0,1.0,1.0,0.9498002889745354,0.8993390301863352,1.374173787732919,0.15099145472049713,0.16666666666666666,0.0,0.030393918976187706,1.0,0.0,0.0,0.9539592862129211,1.0,0.9806713330673213,0.9806713330673213,1.0,0.9806713330673213,0.01932866693267866,0.038657333865357364,0.942013999201964,212.2648285734732,0.004716996190521627,1.4753327094426834,-0.07379160630355118,421.67782581844904,0.25099855512732283,0.07657241821289062,1.0,heuristic_fallback
20260514_035650,232,287,22.96,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.419739723205566,8.38390827178955,8.950531005859375,14.410789489746094,15.650165557861328,-0.6169388890266418,0.48092129054662597,-0.06345663357073347,3,5.659074306488037,1.0,0.5972860750688047,0,0,54.0,1.0,1.0,0.9498002889745354,0.8953656752904257,1.369207094113032,0.15695148706436157,0.16666666666666666,0.0,0.02382691018283367,1.0,0.0,0.0,0.9672030806541443,1.0,0.9803062855598977,0.9803062855598977,1.0,0.9803062855598977,0.019693714440102216,0.039387428880204405,0.9409188566796933,212.92157719792897,0.004731590604398422,1.4792646273137213,-0.07644683815460095,421.67782581844904,0.25099855512732283,0.0773158073425293,1.0,heuristic_fallback
20260514_035650,232,288,23.04,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.34571647644043,8.406530380249023,8.963088035583496,14.499774932861328,15.633569717407227,-0.6345548033714294,0.44345994001516587,-0.11366167490305662,3,5.581286907196045,1.0,0.61516880697175,0,0,55.0,1.0,1.0,0.9498002889745354,0.8916930754979452,1.3646163443724315,0.16246038675308228,0.16666666666666666,0.0,0.042183879762887955,1.0,0.0,0.0,0.975351095199585,1.0,0.9799694266946726,0.9799694266946726,1.0,0.9799694266946726,0.02003057330532735,0.040061146610654734,0.9399082800840178,213.26730137222512,0.004739273363827225,1.4645787501805605,-0.058717009634167296,421.67782581844904,0.25099855512732283,0.07778739929199219,1.0,heuristic_fallback
20260514_035650,232,289,23.12,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.27132511138916,8.429072380065918,8.974934577941895,14.526543617248535,15.633180618286133,-0.6329115033149719,0.4133225149501161,-0.13706061504358566,3,5.50321102142334,1.0,0.5996193831479916,0,0,56.0,1.0,1.0,0.9498002889745354,0.888302614291509,1.3603782678643863,0.1675460785627365,0.16666666666666666,0.0,0.035742055624723434,1.0,0.0,0.0,0.9801793694496155,1.0,0.9796589201635162,0.9796589201635162,1.0,0.9796589201635162,0.02034107983648377,0.04068215967296758,0.9389767604905486,213.4095370595552,0.004742434156879004,1.4685625029825748,-0.07598401420246477,421.67782581844904,0.25099855512732283,0.07807588577270508,1.0,heuristic_fallback
20260514_035650,232,290,23.2,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.196697235107422,8.451558113098145,8.98608684539795,14.638081550598145,15.615448951721191,-0.6132104992866516,0.3890794869687052,-0.15820378896887205,3,5.424961090087891,1.0,0.5945822426606832,0,0,57.0,1.0,1.0,0.9498002889745354,0.8851889073848724,1.3564861342310905,0.17221663892269135,0.16666666666666666,0.0,0.019533107057213783,1.0,0.0,0.0,0.9828676581382751,1.0,0.9793741594077434,0.9793741594077434,1.0,0.9793741594077434,0.02062584059225663,0.041251681184513216,0.9381224782232301,213.42212222894352,0.004742713827309857,1.479940787681548,-0.08318478570367849,421.67782581844904,0.25099855512732283,0.07824993133544922,1.0,heuristic_fallback
20260514_035650,232,291,23.28,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.121919631958008,8.474003791809082,8.996567726135254,14.736869812011719,15.583523750305176,-0.609314501285553,0.3695795849546286,-0.17282121874697312,3,5.346612453460693,1.0,0.6051327286713857,0,0,58.0,1.0,1.0,0.9498002889745354,0.8823513189951578,1.3529391487439473,0.17647302150726318,0.16666666666666666,0.0,0.01855906844139099,1.0,0.0,0.0,0.9841949939727783,1.0,0.9791149836119613,0.9791149836119613,1.0,0.9791149836119613,0.020885016388038684,0.04177003277607734,0.9373449508358839,213.35474722956315,0.004741216605101403,1.4799619195459865,-0.07293409793176527,421.67782581844904,0.25099855512732283,0.07834863662719727,1.0,heuristic_fallback
20260514_035650,232,292,23.36,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-11.047049522399902,8.496420860290527,9.006406784057617,14.791315078735352,15.590285301208496,-0.5870102643966675,0.35389588366888003,-0.18970286473582323,3,5.268213748931885,1.0,0.6210145939824047,0,0,58.0,1.0,1.0,0.9498002889745354,0.8797895908355713,1.3497369885444641,0.18031561374664307,0.16666666666666666,0.0,0.042964667081832886,1.0,0.0,0.0,0.9846731424331665,1.0,0.9788812760719061,0.9788812760719061,1.0,0.9788812760719061,0.02111872392809386,0.042237447856187764,0.9366438282157183,213.24036140572252,0.004738674697904945,1.4610172885257584,-0.05460387132615059,421.67782581844904,0.25099855512732283,0.0783987045288086,1.0,heuristic_fallback
20260514_035650,232,293,23.44,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.972123146057129,8.518815994262695,9.015634536743164,14.85859203338623,15.558006286621094,-0.6059158444404602,0.3412822398464769,-0.21685638096982873,3,5.189794540405273,1.0,0.594818654398555,0,0,59.0,1.0,1.0,0.9498002889745354,0.8775026698907217,1.3468783373634021,0.18374599516391754,0.16666666666666666,0.0,0.02795269899070263,1.0,0.0,0.0,0.9846362471580505,1.0,0.9786728570924473,0.9786728570924473,1.0,0.9786728570924473,0.021327142907552776,0.042654285815105566,0.9360185712773418,213.10050875791796,0.004735566861287065,1.4717045343578936,-0.08217610299302319,421.67782581844904,0.25099855512732283,0.07841920852661133,1.0,heuristic_fallback
20260514_035650,232,294,23.52,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.897164344787598,8.5411958694458,9.024283409118652,14.933236122131348,15.527345657348633,-0.5959054231643677,0.3311382043293314,-0.22338530200258816,3,5.111372947692871,1.0,0.60318961969768,0,0,60.0,1.0,1.0,0.9498002889745354,0.875486840804418,1.3443585510055225,0.1867697387933731,0.16666666666666666,0.0,0.025391679257154465,1.0,0.0,0.0,0.9843010902404785,1.0,0.9784893142233942,0.9784893142233942,1.0,0.9784893142233942,0.021510685776605865,0.04302137155321174,0.9354679426701825,212.9490918924057,0.00473220204205346,1.4731213418864788,-0.07387468467603198,421.67782581844904,0.25099855512732283,0.07842159271240234,1.0,heuristic_fallback
20260514_035650,232,295,23.6,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.822188377380371,8.563563346862793,9.032384872436523,14.973252296447754,15.537920951843262,-0.5488021373748779,0.3229805682914405,-0.22575053781864593,3,5.032959938049316,1.0,0.6035938791643742,0,0,61.0,1.0,1.0,0.9498002889745354,0.8737388749917349,1.3421735937396686,0.18939168751239777,0.16666666666666666,0.0,0.023630797863006592,1.0,0.0,0.0,0.983806848526001,1.0,0.978330289377428,0.978330289377428,1.0,0.978330289377428,0.021669710622571815,0.0433394212451436,0.9349908681322845,212.79491499363394,0.004728775888747421,1.474005011478919,-0.07343285990697178,421.67782581844904,0.25099855512732283,0.07841300964355469,1.0,heuristic_fallback
20260514_035650,232,296,23.68,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.747204780578613,8.585921287536621,9.039971351623535,15.077689170837402,15.478399276733398,-0.5386884808540344,0.31642059422665686,-0.23644494912384112,3,4.954561233520508,1.0,0.6148124754501209,0,0,62.0,1.0,1.0,0.9498002889745354,0.872251550356547,1.3403144379456837,0.19162267446517944,0.16666666666666666,0.0,0.040124621242284775,1.0,0.0,0.0,0.9832419753074646,1.0,0.9781950710472546,0.9781950710472546,1.0,0.9781950710472546,0.021804928952745464,0.04360985790549097,0.9345852131417636,212.64343915613438,0.004725409759025209,1.4612628127856635,-0.06034907774724035,421.67782581844904,0.25099855512732283,0.0783987045288086,1.0,heuristic_fallback
20260514_035650,232,297,23.76,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.672219276428223,8.608272552490234,9.047073364257812,15.146278381347656,15.490667343139648,-0.5658062100410461,0.31114554922363735,-0.23885028635963002,3,4.876180171966553,1.0,0.5943890123700692,0,0,63.0,1.0,1.0,0.9498002889745354,0.871016134818395,1.3387701685229938,0.19347579777240753,0.16666666666666666,0.0,0.02571985498070717,1.0,0.0,0.0,0.9826613068580627,1.0,0.978082820473377,0.978082820473377,1.0,0.978082820473377,0.021917179526622862,0.043834359053245696,0.9342484614201313,212.4979025514441,0.0047221756122543136,1.4717575335973085,-0.08200576996646648,421.67782581844904,0.25099855512732283,0.07838106155395508,1.0,heuristic_fallback
20260514_035650,232,298,23.84,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.597233772277832,8.63061809539795,9.053720474243164,15.231411933898926,15.461427688598633,-0.5425271391868591,0.30690383979157015,-0.22692753361742293,3,4.797815322875977,1.0,0.6021954046704797,0,0,63.0,1.0,1.0,0.9498002889745354,0.8700247506300608,1.337530938287576,0.19496287405490875,0.16666666666666666,0.0,0.0229028407484293,1.0,0.0,0.0,0.9820981621742249,1.0,0.9779927858431116,0.9779927858431116,1.0,0.9779927858431116,0.022007214156888555,0.04401442831377706,0.9339783575293344,212.36012648842927,0.004719113921965095,1.4736224482244336,-0.07430524288552616,421.67782581844904,0.25099855512732283,0.07836484909057617,1.0,heuristic_fallback
20260514_035650,232,299,23.92,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.52225112915039,8.652959823608398,9.059940338134766,15.290955543518066,15.452173233032227,-0.5604750514030457,0.3034931375311984,-0.24415595926837627,3,4.719468593597412,1.0,0.5975172500323964,0,0,64.0,1.0,1.0,0.9498002889745354,0.8692664404710134,1.3365830505887668,0.19610033929347992,0.16666666666666666,0.0,0.012502136640250683,1.0,0.0,0.0,0.9815716743469238,1.0,0.977923944213863,0.977923944213863,1.0,0.977923944213863,0.022076055786136955,0.04415211157227388,0.933771832641589,212.2310030950539,0.00471624451322342,1.4812333987658055,-0.07986114463584386,421.67782581844904,0.25099855512732283,0.07834672927856445,1.0,heuristic_fallback
20260514_035650,232,300,24.0,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.447271347045898,8.675298690795898,9.065760612487793,15.376091957092285,15.435830116271973,-0.5541186332702637,0.30075067077066114,-0.2447936252695387,3,4.64113712310791,1.0,0.6155312693205495,0,0,64.0,1.0,1.0,0.9498002889745354,0.8687322636445364,1.3359153295556705,0.1969016045331955,0.16666666666666666,0.0,0.03036450780928135,1.0,0.0,0.0,0.9810921549797058,1.0,0.9778754635366979,0.9778754635366979,1.0,0.9778754635366979,0.022124536463302136,0.04424907292660427,0.9336263906100936,212.11085426188504,0.004713574539153001,1.4677030761824132,-0.05993497260164353,421.67782581844904,0.25099855512732283,0.07833147048950195,1.0,heuristic_fallback
20260514_035650,232,301,24.08,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.372293472290039,8.69763469696045,9.071206092834473,15.490459442138672,15.405627250671387,-0.5518839955329895,0.2985455378296489,-0.2506606930901504,3,4.56281852722168,1.0,0.6037925304178967,0,0,64.0,1.0,1.0,0.9498002889745354,0.8684109747409821,1.3355137184262276,0.19738353788852692,0.16666666666666666,0.0,0.031449224799871445,1.0,0.0,0.0,0.980664074420929,1.0,0.9778463094442965,0.9778463094442965,1.0,0.9778463094442965,0.0221536905557035,0.044307381111406974,0.9335389283328895,211.99962551787496,0.00471110278928611,1.4668092162135822,-0.07147220323836061,421.67782581844904,0.25099855512732283,0.07831859588623047,1.0,heuristic_fallback
20260514_035650,232,302,24.16,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.297318458557129,8.719969749450684,9.076299667358398,15.5186767578125,15.380213737487793,-0.502021074295044,0.29677250918281955,-0.2587811499733985,3,4.484512805938721,1.0,0.6130684876888703,0,0,65.0,1.0,1.0,0.9498002889745354,0.8682923515637716,1.3353654394547145,0.19756147265434265,0.16666666666666666,0.0,0.04771716147661209,1.0,0.0,0.0,0.9802883863449097,1.0,0.9778355464700612,0.9778355464700612,1.0,0.9778355464700612,0.02216445352993866,0.04432890705987729,0.933506639410184,211.897047785817,0.004708823284129266,1.454578607911724,-0.060496354212753733,421.67782581844904,0.25099855512732283,0.07830572128295898,1.0,heuristic_fallback
20260514_035650,232,303,24.24,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.222344398498535,8.742303848266602,9.08106517791748,15.590398788452148,15.352276802062988,-0.5095624923706055,0.29534689308831436,-0.25031710448016414,3,4.406216621398926,1.0,0.5878497078002582,0,0,65.0,1.0,1.0,0.9498002889745354,0.8683664699395498,1.3354580874244373,0.19745029509067535,0.16666666666666666,0.0,0.024862140417099,1.0,0.0,0.0,0.9799638986587524,1.0,0.9778422713492915,0.9778422713492915,1.0,0.9778422713492915,0.02215772865070854,0.044315457301417095,0.9335268140478744,211.8027303790991,0.004706727341757758,1.4717384033003034,-0.0879631876966412,421.67782581844904,0.25099855512732283,0.07829618453979492,1.0,heuristic_fallback
20260514_035650,232,304,24.32,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.147370338439941,8.764636993408203,9.085522651672363,15.676361083984375,15.332717895507812,-0.5196859836578369,0.2942006216466349,-0.24840931155960652,3,4.327927589416504,1.0,0.5973386577054969,0,0,65.0,1.0,1.0,0.9498002889745354,0.8686226606369019,1.3357783257961273,0.19706600904464722,0.16666666666666666,0.0,0.015288736671209335,1.0,0.0,0.0,0.979688286781311,1.0,0.9778655175923459,0.9778655175923459,1.0,0.9778655175923459,0.022134482407654074,0.04426896481530818,0.9335965527770377,211.71621610345437,0.004704804802298987,1.4789825037840587,-0.07942396526639467,421.67782581844904,0.25099855512732283,0.07828903198242188,1.0,heuristic_fallback
20260514_035650,232,305,24.4,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-10.072395324707031,8.786970138549805,9.089692115783691,15.742308616638184,15.326164245605469,-0.4967155456542969,0.2932789819510196,-0.26449019820232034,3,4.249644756317139,1.0,0.5979553912773887,0,0,65.0,1.0,1.0,0.9498002889745354,0.8690514067808787,1.3363142584760983,0.19642288982868195,0.16666666666666666,0.0,0.005763811059296131,1.0,0.0,0.0,0.9794584512710571,1.0,0.9779044269054441,0.9779044269054441,1.0,0.9779044269054441,0.022095573094555968,0.044191146189111886,0.9337132807163322,211.63701880639974,0.004703044862364439,1.486233384528988,-0.07977386572983192,421.67782581844904,0.25099855512732283,0.07828283309936523,1.0,heuristic_fallback
20260514_035650,232,306,24.48,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.997418403625488,8.809303283691406,9.093592643737793,15.84329891204834,15.29183292388916,-0.5089245438575745,0.29253795735775334,-0.24517218720616546,3,4.171365737915039,1.0,0.6154318810678587,0,0,65.0,1.0,1.0,0.9498002889745354,0.8696430424849192,1.337053803106149,0.19553543627262115,0.16666666666666666,0.0,0.023462792858481407,1.0,0.0,0.0,0.9792712330818176,1.0,0.9779581304489133,0.9779581304489133,1.0,0.9779581304489133,0.02204186955108667,0.04408373910217334,0.93387439134674,211.56466180968266,0.004701436929104059,1.473107057105609,-0.060569585458330216,421.67782581844904,0.25099855512732283,0.07827901840209961,1.0,heuristic_fallback
20260514_035650,232,307,24.56,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.922438621520996,8.831637382507324,9.097240447998047,15.878006935119629,15.316468238830566,-0.5010012984275818,0.2919421719074862,-0.24072521981043535,3,4.0930891036987305,1.0,0.5977246974411256,0,0,65.0,1.0,1.0,0.9498002889745354,0.8703878422578176,1.337984802822272,0.19441823661327362,0.16666666666666666,0.0,0.014390305615961552,1.0,0.0,0.0,0.9791231751441956,1.0,0.9780257563159148,0.9780257563159148,1.0,0.9780257563159148,0.021974243684085154,0.04394848736817034,0.9340772689477445,211.49866268296694,0.00469997028184371,1.4800976224807234,-0.07924837368364197,421.67782581844904,0.25099855512732283,0.0782766342163086,1.0,heuristic_fallback
20260514_035650,232,308,24.64,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.847454071044922,8.853972434997559,9.100652694702148,15.975625991821289,15.272377967834473,-0.5222592353820801,0.291463154006848,-0.25327202309354274,3,4.014811992645264,1.0,0.628372090318439,0,0,65.0,1.0,1.0,0.9498002889745354,0.8712776700655619,1.3390970875819523,0.1930834949016571,0.16666666666666666,0.0,0.05329219251871109,1.0,0.0,0.0,0.9790111184120178,1.0,0.9781065787424005,0.9781065787424005,1.0,0.9781065787424005,0.021893421257599414,0.04378684251519881,0.9343197362272017,211.43857843036506,0.004698635076230334,1.4511436642555975,-0.04480375885656665,421.67782581844904,0.25099855512732283,0.0782771110534668,1.0,heuristic_fallback
20260514_035650,232,309,24.72,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.772464752197266,8.876309394836426,9.10384464263916,16.07796287536621,15.245194435119629,-0.458473801612854,0.29107803880246874,-0.25948314081182,3,3.9365341663360596,1.0,0.5886010607313299,0,0,64.0,1.0,1.0,0.9498002889745354,0.8723045786221822,1.3403807232777278,0.19154313206672668,0.16666666666666666,0.0,0.03219018504023552,1.0,0.0,0.0,0.9789319634437561,1.0,0.9781998905612707,0.9781998905612707,1.0,0.9781998905612707,0.021800109438729256,0.043600218877458546,0.9345996716838121,211.38397959977203,0.004697421768883822,1.467226897003609,-0.08679268118237991,421.67782581844904,0.25099855512732283,0.0782778263092041,1.0,heuristic_fallback
20260514_035650,232,310,24.8,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.697468757629395,8.898648262023926,9.106829643249512,16.12079620361328,15.191253662109375,-0.47249260544776917,0.29076839872885335,-0.2670447591533837,3,3.858252763748169,1.0,0.6116317331153904,0,0,65.0,1.0,1.0,0.9498002889745354,0.8734585444132487,1.3418231805165608,0.18981218338012695,0.16666666666666666,0.0,0.04615316912531853,1.0,0.0,0.0,0.9788827896118164,1.0,0.9783047968434204,0.9783047968434204,1.0,0.9783047968434204,0.021695203156579527,0.043390406313159095,0.9349143905302614,211.3344624415331,0.004696321387589624,1.4570431503875636,-0.06250025438607876,421.67782581844904,0.25099855512732283,0.07828140258789062,1.0,heuristic_fallback
20260514_035650,232,311,24.88,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.622466087341309,8.920989036560059,9.10962200164795,16.22336769104004,15.17404842376709,-0.48561254143714905,0.2905194443080828,-0.26849643128740774,3,3.779967784881592,1.0,0.5921992835040554,0,0,65.0,1.0,1.0,0.9498002889745354,0.8747343917687734,1.3434179897109668,0.1878984123468399,0.16666666666666666,0.0,0.029905322939157486,1.0,0.0,0.0,0.9788610935211182,1.0,0.9784208439359245,0.9784208439359245,1.0,0.9784208439359245,0.021579156064075414,0.043158312128150786,0.9352625318077737,211.28966746924743,0.004695325943761055,1.4695479968660654,-0.08370408362547835,421.67782581844904,0.25099855512732283,0.07828497886657715,1.0,heuristic_fallback
20260514_035650,232,312,24.96,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.547455787658691,8.94333267211914,9.112234115600586,16.27217674255371,15.168717384338379,-0.49726712703704834,0.2903192850264455,-0.2531925256756213,3,3.7016773223876953,1.0,0.5991097613082279,0,0,65.0,1.0,1.0,0.9498002889745354,0.8761229515075684,1.3451536893844604,0.18581557273864746,0.16666666666666666,0.0,0.02306055836379528,1.0,0.0,0.0,0.9788642525672913,1.0,0.9785472154190552,0.9785472154190552,1.0,0.9785472154190552,0.021452784580944784,0.04290556916188957,0.9356416462571656,211.24923533957747,0.004694427451990611,1.4750287102322859,-0.07764536082394467,421.67782581844904,0.25099855512732283,0.07829046249389648,1.0,heuristic_fallback
20260514_035650,232,313,25.04,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.47243595123291,8.965678215026855,9.114676475524902,16.37481117248535,15.1589994430542,-0.4874641001224518,0.2901583271752767,-0.25846014376102255,3,3.623379707336426,1.0,0.5985321659928274,0,0,64.0,1.0,1.0,0.9498002889745354,0.8776181836922964,1.3470227296153705,0.18357272446155548,0.16666666666666666,0.0,0.014316962100565434,1.0,0.0,0.0,0.9788901805877686,1.0,0.9786833795435937,0.9786833795435937,1.0,0.9786833795435937,0.02131662045640609,0.042633240912812224,0.9360501386307816,211.21285351774895,0.004693618967061088,1.4819602154758902,-0.07928349730392956,421.67782581844904,0.25099855512732283,0.07829761505126953,1.0,heuristic_fallback
20260514_035650,232,314,25.12,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.397406578063965,8.98802661895752,9.116961479187012,16.42679214477539,15.129234313964844,-0.49608832597732544,0.2900289343750658,-0.2526632970988637,3,3.545074462890625,1.0,0.6075298762751471,0,0,64.0,1.0,1.0,0.9498002889745354,0.8792144556840261,1.3490180696050327,0.18117831647396088,0.16666666666666666,0.0,0.019018087536096573,1.0,0.0,0.0,0.9789367914199829,1.0,0.9788288416963209,0.9788288416963209,1.0,0.9788288416963209,0.021171158303679,0.042342316607357974,0.9364865250889629,211.18022659306416,0.0046928939242903145,1.4788334393971743,-0.07001424702427422,421.67782581844904,0.25099855512732283,0.07830524444580078,1.0,heuristic_fallback
20260514_035650,232,315,25.2,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.322366714477539,9.01037883758545,9.119098663330078,16.48263931274414,15.120758056640625,-0.48372703790664673,0.2899249195621869,-0.2615593210704667,3,3.4667599201202393,1.0,0.6020026006678274,0,0,63.0,1.0,1.0,0.9498002889745354,0.8809041480223337,1.3511301850279172,0.17864377796649933,0.16666666666666666,0.0,0.014970201998949051,1.0,0.0,0.0,0.9790024161338806,1.0,0.9789829258916137,0.9789829258916137,1.0,0.9789829258916137,0.021017074108386324,0.04203414821677265,0.9369487776748411,211.15108817636622,0.004692246403919249,1.482291776634612,-0.07616248378340831,421.67782581844904,0.25099855512732283,0.07831454277038574,1.0,heuristic_fallback
20260514_035650,232,316,25.28,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.247316360473633,9.032733917236328,9.121097564697266,16.553071975708008,15.08764934539795,-0.4839174449443817,0.28984127203278726,-0.2774083857170371,3,3.388436794281006,1.0,0.6140618186945921,0,0,62.0,1.0,1.0,0.9498002889745354,0.8826828201611837,1.3533535252014797,0.1759757697582245,0.16666666666666666,0.0,0.029655488207936287,1.0,0.0,0.0,0.9790853261947632,1.0,0.9791452454614512,0.9791452454614512,1.0,0.9791452454614512,0.020854754538548806,0.04170950907709757,0.9374357363843536,211.1251825054901,0.004691670722344225,1.4717224800125839,-0.06285615643269551,421.67782581844904,0.25099855512732283,0.0783231258392334,1.0,heuristic_fallback
20260514_035650,232,317,25.36,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,-9.172253608703613,9.055092811584473,9.122966766357422,16.693965911865234,15.076637268066406,-0.46644696593284607,0.2897740135127432,-0.2611536312776272,3,3.3101017475128174,1.0,0.6061380417940023,0,0,62.0,1.0,1.0,0.9498002889745354,0.8845440248648325,1.3556800310810406,0.17318396270275116,0.16666666666666666,0.0,0.03279239311814308,1.0,0.0,0.0,0.9791839718818665,1.0,0.9793152301568105,0.9793152301568105,1.0,0.9793152301568105,0.020684769843189267,0.041369539686378506,0.9379456904704321,211.10227433598368,0.004691161651910749,1.4698351025058412,-0.07071235522160904,421.67782581844904,0.25099855512732283,0.07833504676818848,1.0,heuristic_fallback
